887 2 9 1983 26 4 30085 161 1 3 1 1 12 13 4 -5 -5 -5 -5 12 18
888 2 2 1981 -3 4 -4 -4 6 2 1 1 13 16 3 190000 940 0 -4 16 19
889 1 4 1984 -3 4 -4 -4 6 2 1 1 13 16 4 -5 -5 -5 -5 12 16
890 1 12 1980 24 4 -4 -4 3 5 1 1 11 12 1 100000 334 1 1 10 19
891 1 4 1982 21 4 -4 -4 2 5 1 1 11 12 1 -5 -5 -5 -5 10 17
892 2 7 1983 27 4 -4 -4 3 5 1 1 11 12 1 84000 203 1 1 12 19
893 1 9 1980 26 4 -4 -4 1 3 1 1 15 15 2 105000 624 1 1 18 19
894 1 5 1982 27 4 -3 -3 1 3 1 1 15 15 2 140000 349 1 1 17 19
895 1 12 1984 30 4 -3 -3 1 3 1 1 15 15 2 -3 -3 1 1 16 19
896 2 8 1983 24 4 50020 267 2 3 1 1 13 13 4 -5 -5 -5 -5 12 16
897 2 8 1984 30 4 78000 490 1 2 1 1 14 14 4 -3 -3 1 0 17 19
898 1 10 1983 21 4 81250 511 2 2 1 1 16 12 4 72000 367 1 1 12 19
899 2 3 1980 27 4 246474 1627 1 3 1 1 18 14 4 126000 623 1 1 13 19
900 1 5 1982 29 4 246474 1627 1 3 1 1 18 14 4 -5 -5 -5 -5 15 15
901 2 3 1984 25 4 70000 374 1 3 1 1 14 14 4 40000 198 1 0 17 19
902 2 11 1981 29 4 16500 104 4 2 1 1 -4 -3 4 -5 -5 -5 -5 12 13
903 1 9 1981 22 4 75000 594 1 1 1 1 12 12 2 60000 160 1 1 13 19
904 2 8 1983 24 4 12600 77 1 1 1 1 -3 -3 2 190000 538 -3 -3 9 19
905 2 9 1983 27 4 3750 20 3 3 1 1 12 11 2 -3 -3 0 -4 -3 19
906 2 4 1984 19 4 -3 -3 4 1 1 1 -4 10 4 56000 190 1 1 14 19
907 2 1 1982 25 4 7000 55 4 1 1 1 -4 -3 2 70000 275 1 1 10 19
908 2 12 1982 18 4 2050 13 2 2 1 1 12 8 4 -3 -3 1 0 12 19
909 1 11 1983 19 4 2050 13 2 2 1 1 12 8 4 35000 178 1 1 12 19
910 2 4 1981 25 4 112000 681 1 1 1 1 -3 -3 4 -5 -5 -5 -5 12 3
911 1 6 1983 35 4 -4 -4 4 1 1 1 -4 -3 2 -5 -5 -5 -5 19 16
912 2 5 1981 28 4 82000 515 1 2 1 1 16 16 1 96500 739 1 1 19 19
913 2 11 1982 26 4 246474 1627 1 2 1 1 17 16 4 90500 355 0 -4 14 19
914 1 4 1984 37 4 45000 356 1 1 1 1 16 13 4 -5 -5 -5 -5 16 10
915 2 10 1980 32 4 95000 597 1 2 1 1 16 14 4 140000 693 1 0 17 19
916 2 3 1983 35 4 95000 597 1 2 1 1 16 14 4 467966 2241 1 0 16 19
917 1 11 1984 30 4 -3 -3 1 3 1 1 19 18 4 -3 -3 1 1 19 19
918 1 7 1981 31 4 246474 1627 1 2 1 1 20 18 4 -3 -3 1 1 16 19
919 2 1 1984 33 4 246474 1627 1 2 1 1 20 18 4 467966 2241 1 1 19 19
920 2 11 1981 28 4 -3 -3 1 2 1 1 18 16 4 -3 -3 1 1 16 19
921 1 11 1983 25 4 -3 -3 1 3 1 1 14 14 2 195000 1160 1 1 16 19
922 2 6 1982 35 4 103500 820 1 1 1 1 16 16 2 165250 983 1 1 18 19
923 2 9 1981 20 4 56484 302 2 3 1 1 14 14 3 44800 134 0 -4 16 19
924 2 5 1982 23 4 56484 302 3 3 1 1 14 14 1 160020 792 0 -4 16 19
925 2 3 1982 17 4 15500 84 4 4 1 1 -4 11 2 -5 -5 -5 -5 14 15
926 1 4 1983 19 4 15500 84 4 4 1 1 -4 11 2 -3 -3 1 1 12 19
927 1 10 1981 29 4 80000 503 1 2 1 1 16 16 2 260098 833 1 1 14 19
928 2 1 1983 30 4 80000 503 1 2 1 1 16 16 2 -5 -5 -5 -5 16 16
929 1 2 1983 28 4 120000 625 1 2 1 1 16 16 4 -3 -3 1 1 19 19
930 2 11 1983 20 4 71800 569 2 1 1 1 14 12 2 80000 267 1 1 13 19
931 2 2 1984 27 4 -3 -3 1 2 1 1 14 14 1 138000 542 1 1 20 19
932 2 11 1984 28 4 104000 824 1 1 1 1 12 16 4 -3 -3 1 1 18 19
933 2 7 1981 27 4 -3 -3 2 2 1 1 14 19 4 -3 -3 1 1 18 19
934 2 8 1984 30 4 -3 -3 2 2 1 1 14 19 4 -5 -5 -5 -5 16 18
935 2 2 1983 25 4 100000 521 1 2 1 1 12 16 2 120000 919 1 1 19 19
936 1 7 1984 24 4 -3 -3 1 4 1 1 18 16 4 0 0 0 -4 15 19
937 1 4 1982 31 4 -3 -3 1 2 1 1 16 14 2 -5 -5 -5 -5 13 5
938 1 7 1984 34 4 -3 -3 1 2 1 1 16 14 2 -5 -5 -5 -5 13 9
939 2 10 1980 29 4 -4 -4 1 2 1 1 16 12 4 -5 -5 -5 -5 14 18
940 1 8 1982 28 4 23200 145 4 3 1 1 -4 17 4 -3 -3 1 1 20 19
941 2 1 1980 33 4 -4 -4 4 1 1 1 -4 17 4 -5 -5 -5 -5 15 6
942 1 7 1982 31 4 155400 830 1 3 1 1 18 16 4 -5 -5 -5 -5 15 15
943 1 10 1984 33 4 155400 830 1 3 1 1 18 16 4 -3 -3 1 1 16 19
944 2 12 1981 30 4 95000 597 1 2 1 1 16 20 4 -5 -5 -5 -5 16 12
945 2 10 1980 30 4 -3 -3 1 1 1 1 16 16 4 131000 390 1 1 14 19
946 1 10 1981 32 4 39000 237 1 1 1 1 12 14 4 467966 2241 1 1 20 19
947 2 11 1981 27 4 133120 837 2 2 1 1 20 14 2 -5 -5 -5 -5 17 8
948 2 5 1984 30 4 133120 837 2 2 1 1 20 14 2 -5 -5 -5 -5 18 12
949 2 7 1980 28 4 129000 689 1 3 1 1 16 16 4 -5 -5 -5 -5 18 16
950 2 11 1984 32 4 129000 689 1 3 1 1 16 16 4 -5 -5 -5 -5 18 15
951 2 8 1981 28 4 246474 1627 1 2 1 1 20 18 4 -3 -3 1 0 18 19
952 2 11 1984 31 4 246474 1627 1 2 1 1 20 18 4 -5 -5 -5 -5 15 10
953 1 10 1984 34 4 120060 951 1 1 1 1 16 18 4 -5 -5 -5 -5 16 18
954 2 1 1981 31 4 74100 466 1 2 1 1 12 16 4 -5 -5 -5 -5 14 16
955 2 3 1984 30 4 105000 660 1 2 1 1 16 16 4 467966 2241 1 1 16 19
956 1 3 1983 28 4 45018 356 5 2 1 1 17 -4 4 -5 -5 -5 -5 17 17
957 1 10 1984 28 4 162950 870 5 3 1 1 18 -4 4 60000 459 0 -4 14 19
958 1 6 1980 29 4 73500 393 1 3 1 1 16 12 4 -5 -5 -5 -5 17 18
959 1 9 1983 32 4 73500 393 1 3 1 1 16 12 4 -5 -5 -5 -5 16 18
960 1 2 1980 25 4 246474 1627 1 1 1 1 12 12 4 -5 -5 -5 -5 15 5
961 2 5 1984 25 4 246474 1627 1 1 1 1 16 13 4 467966 2241 1 1 16 19
962 1 1 1980 22 4 59000 315 1 3 1 1 14 17 4 174000 566 1 1 14 19
963 1 10 1984 27 4 59000 315 1 3 1 1 14 17 4 233200 1387 1 1 19 19
964 2 10 1982 -3 4 57200 359 1 2 1 1 16 16 2 94523 724 1 -3 16 19
965 2 3 1984 27 4 107000 571 1 3 1 1 16 14 2 -5 -5 -5 -5 15 8
966 2 11 1984 19 4 246474 -3 1 5 1 1 12 11 4 60000 297 0 -4 14 19
967 2 5 1982 25 4 140000 880 1 2 1 1 16 16 3 148800 885 1 1 20 19
968 1 6 1981 24 4 95000 507 1 3 1 1 16 18 4 -3 -3 1 1 16 19
969 2 9 1984 27 4 95000 507 1 3 1 1 16 18 4 229000 899 1 1 20 19
970 1 2 1983 26 4 83750 526 1 2 1 1 18 16 4 -3 -3 1 1 18 19
971 2 1 1983 33 4 246474 1627 1 2 1 1 16 18 4 -5 -5 -5 -5 16 17
972 1 5 1982 25 4 49010 262 1 3 1 1 20 16 4 115700 454 1 1 19 19
973 1 4 1984 27 4 246474 -3 1 3 1 1 20 20 2 -3 -3 -3 -3 17 19
974 1 11 1982 30 4 89015 559 1 2 1 1 20 19 4 467966 2241 1 1 20 19
975 1 11 1980 20 4 55600 297 1 3 1 1 14 12 4 70000 234 1 1 16 19
976 1 11 1981 21 4 55600 297 1 3 1 1 14 12 4 267300 892 1 1 16 19
977 1 6 1982 24 4 92000 728 2 1 1 1 14 16 4 -5 -5 -5 -5 20 15
978 1 8 1980 26 4 128750 809 1 2 1 1 18 16 4 -3 -3 1 1 16 19
979 2 7 1982 28 4 128750 809 1 2 1 1 18 16 4 467966 2241 1 1 16 19
980 1 10 1982 34 4 -3 -3 1 1 1 1 19 16 4 -3 -3 1 1 16 19
981 1 3 1981 25 4 154500 1627 5 2 1 1 16 -4 4 50000 297 0 -4 11 19
982 1 1 1982 31 4 -3 -3 4 1 1 1 -4 12 4 -3 -3 1 1 18 19
983 2 10 1984 35 4 -3 -3 1 2 1 1 14 13 2 -3 -3 1 1 16 19
984 2 7 1981 28 4 48000 292 2 1 1 1 -3 6 2 110000 367 1 1 16 19
985 2 11 1981 22 4 1000 5 1 3 1 1 4 7 2 -5 -5 -5 -5 10 3
986 2 8 1980 22 4 18900 150 4 2 1 1 -4 12 4 80000 267 1 1 10 19
987 1 1 1983 24 4 18900 150 4 2 1 1 -4 12 2 -3 -3 1 1 13 19
988 2 5 1983 33 4 105000 660 4 2 1 1 -3 12 4 80496 316 1 1 20 19
989 2 6 1983 30 4 84700 441 1 2 1 1 16 13 4 -3 -3 1 1 13 19
990 1 10 1981 22 4 -4 -4 3 4 1 1 12 11 4 115000 452 1 1 17 19
991 1 1 1980 -3 4 -4 -4 6 1 1 1 -4 16 4 -5 -5 -5 -5 14 15
992 2 2 1983 24 4 49850 461 4 1 1 1 -4 13 4 -3 -3 1 1 14 19
993 2 12 1981 19 4 -4 -4 3 2 1 1 13 9 4 -3 -3 1 0 14 19
994 1 4 1983 20 4 81269 388 2 4 1 1 15 13 4 125000 491 1 1 16 19
995 2 5 1980 30 4 52000 412 4 1 1 1 -4 12 2 60000 357 1 1 12 19
996 2 7 1981 25 4 127000 587 1 3 1 1 14 14 4 183000 905 1 1 16 19
997 1 6 1980 35 4 63050 499 1 1 1 1 12 13 4 -5 -5 -5 -5 14 17
998 1 12 1982 31 4 27000 164 1 1 1 1 11 11 1 -5 -5 -5 -5 12 17
999 1 12 1982 25 4 7200 45 1 2 1 1 12 12 4 80000 612 1 1 17 19
1000 1 4 1981 -3 4 1007 5 10 4 1 1 -4 -4 4 -3 -3 0 -4 14 19
1001 1 6 1982 -3 4 -3 -3 7 4 1 1 -4 11 1 -5 -5 -5 -5 13 18
1002 1 8 1984 -3 4 -3 -3 7 4 1 1 -4 11 1 -5 -5 -5 -5 11 17
1003 2 1 1982 17 4 -4 -4 1 2 1 1 7 16 4 37500 147 1 0 14 19
1004 1 9 1984 20 4 -3 -3 1 2 1 1 7 16 4 65000 376 1 1 13 19
1005 1 10 1982 19 4 73000 218 2 4 1 1 14 16 4 105000 292 1 1 10 19
1006 1 11 1984 21 4 73000 218 2 4 1 1 14 16 4 103000 330 1 1 16 19
1007 1 7 1983 30 4 -3 -3 1 2 1 1 16 16 4 -5 -5 -5 -5 16 18
1008 2 5 1980 24 4 43500 273 1 2 1 1 14 12 4 157500 497 0 -4 13 19
1009 1 5 1982 26 4 43500 273 1 2 1 1 14 12 4 78000 225 2 -4 18 19
1010 2 11 1983 37 4 -4 -4 1 2 1 1 12 12 4 120000 471 1 1 15 19
1011 1 8 1981 31 4 62580 334 1 3 1 1 17 12 4 185000 915 1 1 17 19
1012 1 8 1983 33 4 62580 334 1 3 1 1 17 12 4 127000 499 1 1 12 19
1013 1 4 1983 26 4 63000 328 1 2 1 1 14 14 1 130000 511 1 1 20 19
1014 1 7 1982 26 4 84100 381 1 2 1 1 16 14 4 -3 -3 0 -4 14 19
1015 1 8 1983 27 4 84100 381 1 2 1 1 16 14 4 -5 -5 -5 -5 12 6
1016 1 1 1980 29 4 68770 358 4 2 1 1 -4 12 4 -5 -5 -5 -5 16 16
1017 2 3 1984 33 4 68770 358 4 2 1 1 -4 12 4 -5 -5 -5 -5 12 18
1018 1 11 1982 29 4 97700 614 2 2 1 1 14 16 4 -3 -3 1 1 13 19
1019 1 5 1983 28 4 84100 449 1 3 1 1 14 17 4 160000 608 1 1 18 19
1020 1 11 1981 27 4 96050 584 2 1 1 1 17 14 4 467966 2241 1 1 19 19
1021 2 10 1984 27 4 85300 456 1 3 1 1 14 13 4 220000 864 1 0 19 19
1022 2 12 1981 25 4 42800 232 4 4 1 1 -4 18 4 170000 668 1 1 18 19
1023 2 12 1983 24 4 25500 160 1 2 1 1 12 14 2 -5 -5 -5 -5 16 10
1024 2 4 1981 29 4 82400 440 2 3 1 1 12 14 4 -3 -3 0 -4 18 19
1025 1 3 1981 31 4 50000 314 1 2 1 1 16 16 4 147000 727 1 1 16 19
1026 1 11 1980 24 1 28260 113 2 3 1 1 12 12 4 210000 825 1 1 12 19
1027 1 8 1981 25 1 -3 -3 1 4 1 1 12 12 4 65000 387 1 1 12 19
1028 1 8 1983 27 1 -3 -3 1 4 1 1 12 12 4 -5 -5 -5 -5 12 15
1029 2 4 1982 38 1 46000 364 5 1 1 1 11 -4 4 53000 141 0 -4 8 19
1030 1 11 1981 22 1 -3 -3 5 1 1 1 12 -4 4 67000 341 1 1 15 19
1031 1 3 1982 16 1 21220 168 2 1 1 1 12 9 1 111200 371 1 1 15 19
1032 1 8 1982 19 1 5952 37 8 3 1 1 -4 -4 1 50000 297 1 1 16 19
1033 2 10 1983 20 1 5952 37 8 3 1 1 -4 -4 1 -3 -3 0 -4 8 19
1034 1 6 1982 22 1 4599 29 4 3 1 1 -4 10 1 -5 -5 -5 -5 10 18
1035 2 10 1981 35 1 -4 -4 4 1 1 1 -4 10 1 33000 168 1 1 12 19
1036 1 3 1984 17 1 11934 65 4 4 1 1 -4 10 1 -5 -5 -5 -5 12 18
1037 1 9 1982 19 1 5042 27 10 3 1 1 12 -4 1 104 0 1 1 8 19
1038 1 1 1984 20 1 5042 27 10 3 1 1 12 -4 1 15000 89 1 1 9 19
1039 2 6 1984 18 1 6336 27 2 5 1 1 11 11 1 2500 8 1 1 12 19
1040 2 12 1981 19 1 -3 -3 4 2 1 1 -4 12 1 -5 -5 -5 -5 18 18
1041 1 3 1981 15 1 3534 19 4 4 1 1 -4 10 1 0 0 0 -4 10 19
1042 2 9 1982 17 1 3534 19 4 4 1 1 -4 10 1 28000 138 1 1 13 19
1043 2 8 1980 22 1 2994 14 4 3 1 1 -4 9 1 -5 -5 -5 -5 14 14
1044 1 7 1983 25 1 2994 14 4 3 1 1 -4 9 1 0 0 0 -4 12 19
1045 2 8 1980 24 1 4000 25 4 3 1 1 -4 12 1 -3 -3 0 -4 13 19
1046 1 6 1983 27 1 4000 25 4 3 1 1 -4 12 1 55000 327 1 1 10 19
1047 2 6 1980 26 1 5368 33 4 1 1 1 -4 12 1 -3 -3 1 1 12 19
1048 2 4 1983 18 1 753 6 4 2 1 1 -4 11 1 21200 122 1 0 12 19
1049 1 8 1983 23 1 26900 213 4 1 1 1 -4 10 2 95680 319 1 1 8 19
1050 2 1 1981 26 1 -3 -3 4 3 1 1 -4 9 1 -5 -5 -5 -5 12 18
1051 1 3 1982 27 1 -3 -3 4 3 1 1 -4 9 1 -5 -5 -5 -5 11 14
1052 2 8 1983 26 1 5192 32 4 1 1 1 -4 11 1 -5 -5 -5 -5 9 16
1053 1 12 1981 17 1 4836 38 4 2 1 1 -4 12 1 66000 327 1 1 14 19
1054 2 1 1983 17 1 -3 -3 4 2 1 1 -4 12 1 86000 280 1 1 11 19
1055 2 11 1982 18 1 21132 115 4 4 1 1 -4 11 1 -3 -3 1 1 12 19
1056 2 1 1980 16 1 18432 100 4 4 1 1 -4 11 1 36000 137 1 1 11 19
1057 2 6 1981 18 1 18432 100 4 4 1 1 -4 11 1 28000 110 1 1 12 19
1058 1 3 1982 -3 1 22000 203 4 1 1 1 -4 12 1 -5 -5 -5 -5 9 18
1059 1 11 1984 20 1 5800 46 4 2 1 1 -4 12 1 37500 287 1 1 14 19
1060 2 3 1984 14 1 3792 35 4 1 2 1 -4 9 1 48000 367 1 1 13 19
1061 2 9 1983 25 1 6001 38 4 2 1 1 -4 12 1 100000 765 1 1 13 19
1062 1 2 1981 28 1 28040 259 4 1 1 1 -4 13 1 -3 -3 1 1 12 19
1063 1 12 1982 27 1 -3 -3 1 1 1 1 12 -3 1 75000 295 1 1 12 19
1064 2 1 1981 20 1 -3 -3 1 1 1 1 12 12 1 -5 -5 -5 -5 11 1
1065 1 8 1980 34 1 82000 414 1 1 1 1 12 12 1 -3 -3 1 1 13 19
1066 2 2 1984 29 1 28000 150 1 3 1 1 12 13 1 128086 762 1 1 14 19
1067 2 5 1983 16 3 25200 107 1 5 1 1 3 6 2 5000 30 0 -4 12 19
1068 1 8 1984 18 3 25200 107 1 5 1 1 3 6 2 -3 -3 1 1 8 19
1069 1 11 1982 25 3 110000 587 1 3 1 1 15 13 4 -5 -5 -5 -5 9 1
1070 2 10 1981 21 3 47200 252 3 3 1 1 13 13 1 -5 -5 -5 -5 18 18
1071 1 6 1984 21 3 55000 346 1 2 1 1 12 12 2 124750 617 1 1 14 19
1072 1 9 1980 23 3 35000 277 4 2 1 1 -4 15 1 -5 -5 -5 -5 12 18
1073 2 3 1981 23 3 99828 627 1 2 1 1 18 14 4 -5 -5 -5 -5 16 12
1074 1 1 1983 25 3 99828 627 1 2 1 1 18 14 4 -3 -3 1 1 20 19
1075 2 4 1983 16 3 61700 489 8 1 1 1 -4 -4 1 -5 -5 -5 -5 20 16
1076 2 1 1982 28 3 94500 505 1 3 1 1 16 14 4 -5 -5 -5 -5 16 11
1077 2 11 1983 30 3 94500 505 1 3 1 1 16 14 4 -3 -3 1 1 18 19
1078 1 9 1983 31 3 65000 409 1 2 1 1 16 12 4 73000 361 1 1 16 19
1079 1 11 1980 32 3 93000 585 1 2 1 1 14 12 4 -5 -5 -5 -5 13 4
1080 2 7 1983 35 3 93000 585 1 2 1 1 14 12 4 -5 -5 -5 -5 16 17
1081 1 11 1983 27 3 111750 702 1 2 1 1 18 18 4 170000 1301 1 1 20 19
1082 2 12 1982 34 3 -3 -3 1 1 1 1 20 16 4 130000 773 1 1 18 19
1083 2 2 1980 25 3 100000 628 1 2 1 1 16 14 4 55636 275 1 1 18 19
1084 2 6 1982 28 3 100000 628 1 2 1 1 16 14 4 -5 -5 -5 -5 16 18
1085 1 11 1980 24 1 71000 370 1 2 1 1 14 13 4 -3 -3 1 1 13 19
1086 1 7 1983 32 1 -4 -4 1 3 1 1 16 12 4 467966 2241 1 1 16 19
1087 2 1 1981 23 1 55000 294 1 3 1 1 12 12 2 62000 207 1 0 17 19
1088 2 5 1984 30 1 -3 -3 1 2 1 1 12 13 4 -5 -5 -5 -5 14 8
1089 1 11 1980 18 1 36000 225 4 3 1 1 -4 13 4 -5 -5 -5 -5 13 3
1090 1 11 1982 20 1 36000 225 4 3 1 1 -4 13 4 -5 -5 -5 -5 13 15
1091 2 10 1980 31 1 -4 -4 5 2 1 1 13 -4 4 150000 589 0 -4 16 19
1092 2 12 1982 33 1 -4 -4 5 2 1 1 13 -4 4 144300 567 1 1 19 19
1093 1 5 1982 24 1 -3 -3 2 2 1 1 12 13 2 -3 -3 1 1 15 19
1094 1 7 1980 24 1 52030 327 1 2 1 1 15 14 1 -3 -3 0 -4 14 19
1095 1 1 1982 26 1 52030 327 1 2 1 1 15 14 1 180000 695 1 1 17 19
1096 2 9 1984 15 1 7124 39 4 4 2 1 -4 11 1 35000 208 1 1 11 19
1097 1 9 1980 30 1 50600 264 5 2 1 1 18 -4 1 135600 1038 1 1 12 19
1098 2 1 1983 32 1 50600 264 5 2 1 1 18 -4 1 17500 87 1 0 14 19
1099 2 2 1980 16 1 -3 -3 8 2 1 1 -4 -4 1 63776 316 1 1 15 19
1100 2 2 1982 19 1 6488 51 4 2 1 1 -4 15 1 26000 87 1 1 13 19
1101 2 6 1982 23 1 10456 34 4 8 1 1 -4 9 1 -5 -5 -5 -5 7 18
1102 2 2 1984 24 1 10456 34 4 8 1 1 -4 9 1 12000 59 1 0 -3 19
1103 2 10 1984 15 1 7392 36 4 5 1 1 -4 9 2 -3 -3 0 -4 12 19
1104 2 11 1981 28 1 62250 332 1 3 1 1 14 14 4 150500 289 0 -4 12 19
1105 2 9 1983 30 1 62250 332 1 3 1 1 14 14 4 175000 584 0 -4 12 19
1106 1 8 1980 21 1 27000 146 4 4 1 1 -4 12 4 -3 -3 0 -4 9 19
1107 2 11 1982 23 1 27000 146 4 4 1 1 -4 12 4 20000 77 0 -4 9 19
1108 1 8 1983 22 1 8140 51 4 3 1 1 -4 15 3 121000 474 1 -3 19 19
1109 2 8 1984 18 1 49000 308 1 2 1 1 12 13 4 -3 -3 1 0 17 19
1110 1 3 1981 27 1 70000 440 1 2 0 1 14 14 4 63545 314 1 1 16 19
1111 1 11 1984 31 1 70000 440 1 2 0 1 14 14 4 39500 201 0 -4 14 19
1112 1 10 1981 28 1 76500 481 1 2 0 1 16 12 4 150200 590 1 1 18 19
1113 1 3 1981 27 1 47500 376 2 1 0 1 12 12 4 171000 672 1 1 16 19
1114 2 1 1983 29 1 77200 402 2 2 0 1 12 12 2 -5 -5 -5 -5 12 16
1115 1 9 1982 23 1 84500 531 1 2 0 1 16 16 4 -5 -5 -5 -5 14 14
1116 2 7 1983 27 1 145392 914 1 2 0 1 13 17 4 133450 660 1 1 19 19
1117 1 12 1984 28 1 145392 914 1 2 0 1 13 17 4 205000 1044 1 1 15 19
1118 2 2 1980 24 1 50000 314 1 2 1 1 12 12 4 113200 673 1 1 18 19
1119 2 12 1983 28 1 50000 314 1 2 1 1 12 12 2 57200 438 1 1 20 19
1120 2 7 1980 32 1 137750 1627 1 1 1 1 12 10 4 -5 -5 -5 -5 20 14
1121 2 7 1984 26 1 -3 -3 2 2 1 1 18 12 4 -5 -5 -5 -5 14 8
1122 1 7 1980 29 1 58500 368 1 2 1 1 13 12 4 -5 -5 -5 -5 20 13
1123 2 11 1984 33 1 58500 368 1 2 1 1 13 12 4 -5 -5 -5 -5 17 18
1124 1 9 1982 18 1 6190 39 4 3 1 1 -4 10 2 17500 89 0 -4 10 19
1125 1 5 1983 19 1 102001 943 9 1 1 1 -4 -4 1 62000 475 1 -3 12 19
1126 1 7 1980 16 1 -4 -4 2 4 1 1 12 12 1 -3 -3 1 1 20 19
1127 2 8 1982 -3 1 25000 119 2 4 1 1 12 12 1 -5 -5 -5 -5 13 18
1128 2 11 1984 -3 1 -3 -3 4 3 1 1 -4 13 1 467966 2241 1 1 17 19
1129 1 5 1983 21 1 5300 33 4 3 0 1 -4 15 4 97010 324 1 1 16 19
1130 1 10 1984 22 1 5300 33 4 3 0 1 -4 15 4 -5 -5 -5 -5 12 17
1131 1 5 1983 28 1 68000 427 1 2 0 1 12 12 4 -3 -3 1 -3 14 19
1132 2 2 1981 31 1 30000 238 4 1 0 1 -4 12 4 70000 234 0 -4 12 19
1133 2 12 1982 29 1 84300 530 1 2 0 1 12 12 4 -5 -5 -5 -5 15 18
1134 2 12 1984 31 1 84300 530 1 2 0 1 12 12 4 160000 628 1 -3 16 19
1135 1 3 1984 27 1 110000 587 1 3 0 1 18 16 4 467966 2241 1 1 16 19
1136 1 6 1981 24 1 76320 604 4 1 0 1 -4 12 4 -5 -5 -5 -5 9 1
1137 1 2 1981 27 1 -3 -3 2 1 1 1 14 16 4 -5 -5 -5 -5 16 10
1138 2 6 1981 34 1 -3 -3 1 1 1 1 20 18 4 170000 668 1 1 16 19
1139 2 3 1983 23 1 86400 543 1 2 1 1 13 12 4 -5 -5 -5 -5 7 1
1140 1 3 1984 23 1 62000 491 1 1 1 1 20 18 4 -5 -5 -5 -5 17 17
1141 1 3 1983 26 1 55500 439 1 1 0 1 12 18 4 -5 -5 -5 -5 13 8
1142 1 7 1980 20 1 30500 191 4 3 0 1 -4 13 4 2500 12 0 -4 9 19
1143 2 6 1982 22 1 30500 191 4 3 0 1 -4 13 4 -5 -5 -5 -5 14 18
1144 2 7 1983 23 1 30500 191 4 3 0 1 -4 13 4 193000 546 1 1 9 19
1145 2 10 1982 28 1 38300 241 1 2 0 1 12 13 4 165000 953 1 1 16 19
1146 2 11 1984 30 1 38300 241 1 2 0 1 12 13 4 80150 614 1 1 16 19
1147 1 2 1980 15 1 37500 119 1 7 0 1 12 11 4 -3 -3 1 1 20 19
1148 2 3 1981 16 1 37500 119 1 7 0 1 12 11 4 -3 -3 1 1 12 19
1149 2 8 1983 19 1 37500 119 1 7 0 1 12 11 4 -3 -3 1 1 20 19
1150 1 10 1984 27 1 5760 53 4 1 0 1 -4 16 4 153000 757 1 1 18 19
1151 2 11 1984 20 1 35600 193 4 4 0 1 -4 14 4 -3 -3 1 1 18 19
1152 2 10 1980 22 1 43200 272 1 2 0 1 3 12 2 164750 647 1 0 13 19
1153 2 1 1983 24 1 43200 272 1 2 0 1 3 12 2 90000 535 1 0 16 19
1154 2 8 1983 20 1 74500 398 2 3 0 1 12 12 4 135000 450 1 1 20 19
1155 1 11 1982 25 1 -3 -3 1 2 1 1 18 14 4 250000 834 1 1 14 19
1156 2 1 1984 24 1 69660 438 1 2 1 1 16 12 4 -3 -3 0 -4 12 19
1157 1 5 1980 24 1 52000 316 1 1 1 1 16 14 2 80000 314 1 1 16 19
1158 1 7 1981 25 1 107700 575 1 3 1 1 19 17 4 170100 668 1 1 16 19
1159 1 12 1982 28 1 -4 -4 1 4 1 1 16 14 4 25000 127 1 0 15 19
1160 2 10 1982 35 1 -4 -4 1 1 1 1 16 16 4 257500 1274 1 1 16 19
1161 1 7 1981 28 1 -3 -3 1 2 1 1 12 12 4 143000 708 2 -4 20 19
1162 1 8 1980 26 1 60300 288 2 4 1 1 18 14 4 -5 -5 -5 -5 16 15
1163 1 8 1983 28 1 60300 288 3 4 1 1 18 14 4 198000 778 1 1 19 19
1164 1 10 1982 20 1 -4 -4 4 2 1 1 -4 12 4 146000 573 1 1 16 19
1165 2 10 1983 21 1 -4 -4 4 2 1 1 -4 12 4 175750 586 0 -4 16 19
1166 2 1 1980 20 1 -4 -4 2 1 1 1 14 12 4 50000 297 0 -4 16 19
1167 1 1 1980 22 1 -3 -3 1 4 1 1 12 14 4 130000 434 1 1 13 19
1168 1 6 1981 24 1 -3 -3 1 4 1 1 12 14 4 -5 -5 -5 -5 9 7
1169 2 11 1983 26 1 -3 -3 1 4 1 1 12 14 4 102000 505 1 1 12 19
1170 1 2 1981 27 1 83400 435 1 2 1 1 18 12 4 -5 -5 -5 -5 16 9
1171 1 2 1984 30 1 83400 435 1 2 1 1 18 12 4 43000 98 1 -3 20 19
1172 1 2 1981 26 1 -4 -4 4 2 1 1 -4 12 4 2500 15 1 1 12 19
1173 2 5 1983 29 1 -4 -4 4 2 1 1 -4 12 4 100120 766 1 1 16 19
1174 1 3 1983 25 1 27000 250 4 1 1 1 -4 12 4 -5 -5 -5 -5 14 7
1175 2 1 1982 21 1 31000 245 4 2 1 1 -4 14 4 -3 -3 0 -4 17 19
1176 1 2 1984 23 1 31000 245 4 2 1 1 -4 14 4 -3 -3 1 1 14 19
1177 2 7 1982 23 1 -4 -4 2 3 0 1 12 13 4 -3 -3 1 1 20 19
1178 1 7 1982 22 1 60200 557 9 1 1 1 -4 -4 4 175000 1041 0 -4 16 19
1179 1 8 1982 25 1 -3 -3 4 2 1 1 -4 16 4 -5 -5 -5 -5 14 11
1180 1 1 1984 26 1 -3 -3 4 2 1 1 -4 16 4 500 3 1 0 12 19
